PLZ;Ort;Straße;Hausnummer;X;Y;Stimmbezirk;WahlbezirkId
58097;Hagen;Märkischer Ring;1;32393053,739;5691501,271;1031;03
58097;Hagen;Märkischer Ring;7;32393064,93;5691487,247;1031;03
58097;Hagen;Märkischer Ring;11a;32393127,674;5691487,885;1031;03
58097;Hagen;Märkischer Ring;13;32393128,893;5691463,925;1031;03
58097;Hagen;Märkischer Ring;15;32393139,628;5691459,784;1031;03
58097;Hagen;Märkischer Ring;17;32393152,436;5691454,958;1031;03
58097;Hagen;Märkischer Ring;19;32393180,391;5691443,81;1024;02
58097;Hagen;Märkischer Ring;21;32393194,157;5691437,943;1024;02
58097;Hagen;Märkischer Ring;23;32393206,742;5691432,525;1024;02
58097;Hagen;Märkischer Ring;25;32393220,408;5691426,661;1024;02
58097;Hagen;Märkischer Ring;25a;32393257,966;5691415,417;1024;02
58097;Hagen;Märkischer Ring;27;32393275,878;5691408,177;1024;02
58097;Hagen;Märkischer Ring;29;32393326,994;5691385,972;1024;02
58097;Hagen;Märkischer Ring;31;32393344,228;5691378,52;1024;02
58097;Hagen;Märkischer Ring;33;32393363,552;5691369,864;1024;02
58097;Hagen;Märkischer Ring;37;32393417,158;5691344,957;1024;02
58097;Hagen;Märkischer Ring;37a;32393427,911;5691356,927;1024;02
58097;Hagen;Märkischer Ring;39;32393435,213;5691336,314;1024;02
58097;Hagen;Märkischer Ring;41;32393453,087;5691327,98;1024;02
58097;Hagen;Märkischer Ring;43;32393474,855;5691318,786;1022;02
58097;Hagen;Märkischer Ring;45;32393495,212;5691308,955;1022;02
58097;Hagen;Märkischer Ring;45a;32393504,266;5691305,419;1022;02
58097;Hagen;Märkischer Ring;47;32393520,283;5691297,182;1022;02
58097;Hagen;Märkischer Ring;49;32393543,603;5691308,239;1022;02
58097;Hagen;Märkischer Ring;50;32393650,297;5691207,012;???Nummer;
58097;Hagen;Märkischer Ring;51;32393562,641;5691294,972;1022;02
58097;Hagen;Märkischer Ring;51a;32393579,942;5691281,936;1022;02
58097;Hagen;Märkischer Ring;53;32393602,404;5691281,498;1022;02
58097;Hagen;Märkischer Ring;54;32393682,791;5691227,834;1021;02
58097;Hagen;Märkischer Ring;55;32393620,358;5691283,176;1022;02
58097;Hagen;Märkischer Ring;56;32393697,991;5691214,372;1021;02
58097;Hagen;Märkischer Ring;58;32393715,738;5691207,127;1021;02
58097;Hagen;Märkischer Ring;60;32393734,812;5691193,099;1021;02
58097;Hagen;Märkischer Ring;61;32393756,845;5691248,539;1022;02
58097;Hagen;Märkischer Ring;62;32393750,85;5691183,546;???Nummer;
58097;Hagen;Märkischer Ring;63;32393763,291;5691223,996;1022;02
58097;Hagen;Märkischer Ring;65;32393776,764;5691209,713;1022;02
58097;Hagen;Märkischer Ring;67;32393785,843;5691197,965;1022;02
58097;Hagen;Märkischer Ring;69;32393799,744;5691178,453;1022;02
58097;Hagen;Märkischer Ring;71;32393813,752;5691166,831;1022;02
58097;Hagen;Märkischer Ring;75;32393850,109;5691140,902;1022;02
58097;Hagen;Märkischer Ring;77;32393869,659;5691134,471;1022;02
58097;Hagen;Märkischer Ring;83;32393974,229;5691021,543;1021;02
58097;Hagen;Märkischer Ring;85;32393981,599;5691012,737;1021;02
58097;Hagen;Märkischer Ring;87;32393990,304;5691002,342;1021;02
58097;Hagen;Märkischer Ring;88;32394061,493;5690778,967;???Nummer;
58097;Hagen;Märkischer Ring;89;32393998,501;5690992,553;1021;02
58097;Hagen;Märkischer Ring;90;32394065,199;5690759,332;1014;01
58097;Hagen;Märkischer Ring;91;32394006,063;5690983,518;1021;02
58097;Hagen;Märkischer Ring;92;32394067,47;5690747,306;1014;01
58097;Hagen;Märkischer Ring;93;32394020,698;5690962,664;1021;02
58097;Hagen;Märkischer Ring;94;32394069,979;5690733,293;1014;01
58097;Hagen;Märkischer Ring;95;32394045,105;5690925,557;1021;02
58097;Hagen;Märkischer Ring;96;32394072,195;5690718,549;1014;01
58097;Hagen;Märkischer Ring;98;32394073,619;5690708,116;1014;01
58097;Hagen;Märkischer Ring;100;32394074,964;5690696,518;1014;01
58097;Hagen;Märkischer Ring;101;32394106,521;5690758,789;1014;01
58097;Hagen;Märkischer Ring;102;32394076,401;5690684,112;1014;01
58097;Hagen;Märkischer Ring;104;32394077,961;5690670,297;1014;01
58097;Hagen;Märkischer Ring;105;32394101,708;5690671,896;1014;01
58097;Hagen;Märkischer Ring;106;32394079,031;5690660,184;1014;01
58097;Hagen;Märkischer Ring;107;32394103,07;5690660,286;1014;01
58097;Hagen;Märkischer Ring;108;32394069,837;5690636,171;1014;01
58097;Hagen;Märkischer Ring;109;32394104,416;5690649,817;1014;01
58097;Hagen;Märkischer Ring;111;32394106,923;5690634,964;1014;01
58097;Hagen;Märkischer Ring;112;32393994,879;5690584,211;1014;01
58097;Hagen;Märkischer Ring;113;32394109,666;5690621,769;1014;01
58097;Hagen;Märkischer Ring;114;32393977,392;5690573,74;1014;01
58097;Hagen;Märkischer Ring;114a;32393973,299;5690605,302;1014;01
58097;Hagen;Märkischer Ring;116;32393965,952;5690567,052;1014;01
58097;Hagen;Märkischer Ring;117;32394019,198;5690558,843;4201;20
58097;Hagen;Märkischer Ring;118;32393958,608;5690562,763;???Nummer;
58097;Hagen;Märkischer Ring;119;32394003,102;5690549,176;4201;20
58097;Hagen;Märkischer Ring;120;32393950,588;5690558,008;1014;01
58097;Hagen;Märkischer Ring;122;32393938,133;5690550,489;1014;01
58097;Hagen;Märkischer Ring;124;32393926,902;5690543,634;???Nummer;
58091;Hagen;Markland;7;32397632,63;5684896,457;4222;22
58091;Hagen;Markland;9;32397637,493;5684917,715;4222;22
58091;Hagen;Markland;10;32397653,311;5684908,412;4222;22
58091;Hagen;Markland;11;32397631,098;5684934,936;4222;22
58091;Hagen;Markland;12;32397650,792;5684918,67;4222;22
58091;Hagen;Markland;13;32397625,292;5684952,515;4222;22
58091;Hagen;Markland;15;32397616,324;5684959,307;4222;22
58091;Hagen;Markland;16;32397642,695;5684956,197;4222;22
58091;Hagen;Markland;17;32397619,351;5684974,03;4222;22
58091;Hagen;Markland;18;32397638,688;5684978,907;4222;22
58091;Hagen;Markland;19;32397613,85;5684992,63;4222;22
58091;Hagen;Markland;21;32397610,698;5685006,926;4222;22
58091;Hagen;Markland;24;32397616,172;5685058,151;4222;22
58091;Hagen;Markland;28;32397620,395;5685089,809;4222;22
58091;Hagen;Markland;30;32397616,899;5685095,847;4222;22
58091;Hagen;Markland;32;32397604,701;5685114,267;4222;22
58091;Hagen;Markland;34;32397601,116;5685120,474;4222;22
58091;Hagen;Markland;45;32397369,276;5685309,163;4222;22
58091;Hagen;Markland;47a;32397342,539;5685351,047;4222;22
58091;Hagen;Markland;47b;32397328,08;5685339,466;4222;22
58091;Hagen;Markland;49a;32397324,732;5685371,965;4222;22
58091;Hagen;Markland;49b;32397309,812;5685360,288;4222;22
58119;Hagen;Markt;4;32400287,303;5689821,046;3176;17
58119;Hagen;Markt;6;32400290,809;5689833,442;3176;17
58119;Hagen;Markt;8;32400293,099;5689846,122;3176;17
58119;Hagen;Markt;9;32400234,834;5689885,295;3176;17
58119;Hagen;Markt;10;32400312,469;5689845,235;3176;17
58119;Hagen;Marktstraße;1;32399926,987;5690854,832;3192;19
58119;Hagen;Marktstraße;2;32399881,081;5690834,981;3192;19
58119;Hagen;Marktstraße;3;32399913,622;5690837,923;3192;19
58119;Hagen;Marktstraße;7;32399890,006;5690827,139;3192;19
58119;Hagen;Marktstraße;9;32399871,318;5690795,559;3192;19
58095;Hagen;Martin-Luther-Straße;6;32393023,868;5691217,3;1011;01
58095;Hagen;Martin-Luther-Straße;7;32393028,083;5691234,736;1011;01
58095;Hagen;Martin-Luther-Straße;8;32393035,175;5691212,435;1011;01
58095;Hagen;Martin-Luther-Straße;9;32393038,207;5691230,32;1011;01
58095;Hagen;Martin-Luther-Straße;9a;32393070,045;5691223,399;1011;01
58095;Hagen;Martin-Luther-Straße;10;32393047,74;5691207,082;1011;01
58095;Hagen;Martin-Luther-Straße;11;32393109,859;5691202,606;1011;01
58095;Hagen;Martin-Luther-Straße;12;32393087,896;5691189,573;1011;01
58135;Hagen;Martinstraße;2;32388697,936;5688883,036;5266;26
58135;Hagen;Martinstraße;3;32388750,601;5688851,846;5266;26
58135;Hagen;Martinstraße;6;32388731,705;5688794,433;5266;26
58135;Hagen;Martinstraße;7;32388778,149;5688765,574;5266;26
58135;Hagen;Martinstraße;9;32388825,203;5688773,21;5266;26
58135;Hagen;Martinstraße;13;32388902,973;5688725,595;5266;26
58135;Hagen;Martinstraße;30;32388928,914;5688611,577;5266;26
58089;Hagen;Masurenstraße;1;32390615,092;5693338,03;2151;15
58089;Hagen;Masurenstraße;2;32390645,18;5693367,991;2151;15
58089;Hagen;Masurenstraße;3;32390609,111;5693335,761;2151;15
58089;Hagen;Masurenstraße;4;32390612,303;5693355,348;2151;15
58089;Hagen;Masurenstraße;5;32390584,784;5693325,741;2151;15
58089;Hagen;Masurenstraße;6;32390584,605;5693344,733;2151;15
58089;Hagen;Masurenstraße;7;32390560,29;5693316,381;2151;15
58089;Hagen;Masurenstraße;7a;32390548,34;5693311,807;2151;15
58089;Hagen;Masurenstraße;8;32390557,001;5693334,156;2151;15
58089;Hagen;Masurenstraße;9;32390526,334;5693303,117;2151;15
58089;Hagen;Masurenstraße;10;32390524,412;5693321,697;2151;15
58089;Hagen;Masurenstraße;11;32390502,417;5693290,445;2151;15
58089;Hagen;Masurenstraße;12;32390488,566;5693314,741;2151;15
58089;Hagen;Masurenstraße;13;32390487,527;5693270,223;2151;15
58089;Hagen;Masurenstraße;14;32390482,077;5693331,524;2151;15
58089;Hagen;Masurenstraße;15;32390470,616;5693264,676;2151;15
58089;Hagen;Masurenstraße;16;32390461,924;5693303,888;2151;15
58089;Hagen;Masurenstraße;17;32390445,495;5693268,359;2151;15
58089;Hagen;Masurenstraße;18;32390455,172;5693321,103;2151;15
58089;Hagen;Masurenstraße;19;32390430,308;5693246,746;2151;15
58089;Hagen;Masurenstraße;20;32390429,452;5693291,147;2151;15
58089;Hagen;Masurenstraße;21;32390414,468;5693238,664;2151;15
58089;Hagen;Masurenstraße;22;32390422,179;5693307,664;2151;15
58089;Hagen;Masurenstraße;23;32390389,183;5693243,522;2151;15
58089;Hagen;Masurenstraße;24;32390392,441;5693275,349;2151;15
58089;Hagen;Masurenstraße;25;32390375,851;5693221,608;2151;15
58089;Hagen;Masurenstraße;26;32390385,303;5693291,125;2151;15
58089;Hagen;Masurenstraße;26a;32390379,75;5693306,53;2151;15
58089;Hagen;Masurenstraße;27;32390360,176;5693213,241;2151;15
58089;Hagen;Masurenstraße;28;32390366,478;5693262,847;2151;15
58089;Hagen;Masurenstraße;29;32390335,168;5693211,964;2151;15
58089;Hagen;Masurenstraße;30;32390358,889;5693279,541;2151;15
58089;Hagen;Masurenstraße;31;32390302,166;5693191,54;2151;15
58089;Hagen;Masurenstraße;32;32390354,647;5693295,456;2151;15
58089;Hagen;Masurenstraße;33;32390293,496;5693187,484;2151;15
58089;Hagen;Masurenstraße;34;32390351,312;5693310,261;2151;15
58089;Hagen;Masurenstraße;35;32390269,641;5693177,084;2151;15
58089;Hagen;Masurenstraße;35a;32390276,81;5693179,09;2151;15
58089;Hagen;Masurenstraße;37;32390260,374;5693174,503;2151;15
58089;Hagen;Masurenstraße;37a;32390250,726;5693171,81;2151;15
58089;Hagen;Masurenstraße;38;32390291,159;5693214,198;2151;15
58089;Hagen;Masurenstraße;39;32390230,811;5693170,58;2151;15
58089;Hagen;Masurenstraße;40;32390269,664;5693206,726;2151;15
58089;Hagen;Masurenstraße;42;32390269,852;5693214,255;2151;15
58089;Hagen;Masurenstraße;44;32390270,035;5693221,768;2151;15
58089;Hagen;Mauerstraße;1;32392802,27;5690540,431;1106;10
58089;Hagen;Mauerstraße;2;32392815,263;5690552,517;1106;10
58089;Hagen;Mauerstraße;3;32392790,952;5690549,898;1106;10
58089;Hagen;Mauerstraße;4;32392803,535;5690562,299;1106;10
58089;Hagen;Mauerstraße;4a;32392793,486;5690570,725;1106;10
58089;Hagen;Mauerstraße;5;32392747,413;5690586,096;1106;10
58089;Hagen;Mauerstraße;6;32392771,256;5690589,321;1106;10
58089;Hagen;Mauerstraße;7;32392737,644;5690594,298;1106;10
58089;Hagen;Mauerstraße;8;32392764,293;5690595,209;1106;10
58089;Hagen;Mauerstraße;9;32392726,806;5690603,245;1106;10
58089;Hagen;Mauerstraße;10;32392754,62;5690603,308;1106;10
58089;Hagen;Mauerstraße;12;32392738,067;5690617,124;1106;10
58093;Hagen;Max-Beckmann-Straße;1;32395181,962;5691734,006;1081;08
58093;Hagen;Max-Beckmann-Straße;3;32395239,949;5691653,185;1081;08
58093;Hagen;Max-Beckmann-Straße;5;32395250,531;5691638,379;1081;08
58093;Hagen;Max-Beckmann-Straße;6;32395191,71;5691680,742;1081;08
58093;Hagen;Max-Beckmann-Straße;7;32395256,487;5691629,74;1081;08
58093;Hagen;Max-Beckmann-Straße;8;32395180,648;5691674,5;1081;08
58093;Hagen;Max-Beckmann-Straße;8a;32395193,359;5691656,244;1081;08
58093;Hagen;Max-Beckmann-Straße;10;32395222,134;5691637,668;1081;08
58093;Hagen;Max-Beckmann-Straße;12;32395209,131;5691632,126;1081;08
58093;Hagen;Max-Planck-Straße;1;32396551,456;5690152,07;1074;07
58093;Hagen;Max-Planck-Straße;2;32396622,291;5690229,88;1074;07
58093;Hagen;Max-Planck-Straße;3;32396547,102;5690156,912;1074;07
58093;Hagen;Max-Planck-Straße;4;32396626,662;5690224,989;1074;07
58093;Hagen;Max-Planck-Straße;5;32396542,829;5690161,664;1074;07
58093;Hagen;Max-Planck-Straße;6;32396631,18;5690219,934;1074;07
58093;Hagen;Max-Planck-Straße;7;32396538,619;5690166,348;1074;07
58093;Hagen;Max-Planck-Straße;8;32396635,573;5690215,019;1074;07
58093;Hagen;Max-Planck-Straße;9;32396534,261;5690171,197;1074;07
58093;Hagen;Max-Planck-Straße;10;32396640,081;5690209,974;1074;07
58093;Hagen;Max-Planck-Straße;11;32396526,731;5690172,909;1074;07
58093;Hagen;Max-Planck-Straße;12;32396644,456;5690205,079;1074;07
58093;Hagen;Max-Planck-Straße;13;32396522,453;5690177,758;1074;07
58093;Hagen;Max-Planck-Straße;14;32396646,038;5690196,724;1074;07
58093;Hagen;Max-Planck-Straße;15;32396575,342;5690175,125;1074;07
58093;Hagen;Max-Planck-Straße;16;32396651,664;5690190,4;1074;07
58093;Hagen;Max-Planck-Straße;17;32396570,879;5690180,137;1074;07
58093;Hagen;Max-Planck-Straße;18;32396645,313;5690255,763;1074;07
58093;Hagen;Max-Planck-Straße;19;32396566,515;5690185,032;1074;07
58093;Hagen;Max-Planck-Straße;20;32396649,879;5690250,671;1074;07
58093;Hagen;Max-Planck-Straße;21;32396562,508;5690189,532;1074;07
58093;Hagen;Max-Planck-Straße;22;32396654,333;5690245,699;1074;07
58093;Hagen;Max-Planck-Straße;23;32396558,339;5690194,21;1074;07
58093;Hagen;Max-Planck-Straße;24;32396658,548;5690241,006;1074;07
58093;Hagen;Max-Planck-Straße;25;32396554,071;5690199;1074;07
58093;Hagen;Max-Planck-Straße;26;32396663,151;5690235,884;1074;07
58093;Hagen;Max-Planck-Straße;27;32396549,803;5690203,791;1074;07
58093;Hagen;Max-Planck-Straße;28;32396667,342;5690231,217;1074;07
58093;Hagen;Max-Planck-Straße;29;32396545,564;5690208,554;1074;07
58093;Hagen;Max-Planck-Straße;30;32396671,802;5690226,243;1074;07
58093;Hagen;Max-Planck-Straße;31;32396537,921;5690210,396;1074;07
58093;Hagen;Max-Planck-Straße;32;32396676,294;5690221,24;1074;07
58093;Hagen;Max-Planck-Straße;33;32396533,45;5690215,435;1074;07
58093;Hagen;Max-Planck-Straße;34;32396681,158;5690205,316;1074;07
58093;Hagen;Max-Planck-Straße;35;32396582,233;5690221,515;1074;07
58093;Hagen;Max-Planck-Straße;36;32396686,799;5690198,997;1074;07
58093;Hagen;Max-Planck-Straße;37;32396577,742;5690226,548;1074;07
58093;Hagen;Max-Planck-Straße;38;32396676,384;5690272,49;1074;07
58093;Hagen;Max-Planck-Straße;39;32396573,527;5690231,278;1074;07
58093;Hagen;Max-Planck-Straße;40;32396680,988;5690267,336;1074;07
58093;Hagen;Max-Planck-Straße;41;32396569,512;5690235,789;1074;07
58093;Hagen;Max-Planck-Straße;42;32396685,295;5690262,513;1074;07
58093;Hagen;Max-Planck-Straße;43;32396565,164;5690240,68;1074;07
58093;Hagen;Max-Planck-Straße;44;32396689,802;5690257,465;1074;07
58093;Hagen;Max-Planck-Straße;45;32396561,03;5690245,325;1074;07
58093;Hagen;Max-Planck-Straße;46;32396694,257;5690252,484;1074;07
58093;Hagen;Max-Planck-Straße;47;32396554,587;5690248,051;1074;07
58093;Hagen;Max-Planck-Straße;48;32396698,631;5690247,589;1074;07
58093;Hagen;Max-Planck-Straße;49;32396550,359;5690252,77;1074;07
58093;Hagen;Max-Planck-Straße;50;32396703,03;5690242,669;1074;07
58093;Hagen;Max-Planck-Straße;51;32396545,867;5690257,783;1074;07
58093;Hagen;Max-Planck-Straße;52;32396707,339;5690237,845;1074;07
58093;Hagen;Max-Planck-Straße;53;32396596,542;5690259,504;1074;07
58093;Hagen;Max-Planck-Straße;54;32396709,526;5690221,095;1074;07
58093;Hagen;Max-Planck-Straße;55;32396592,316;5690264,242;1074;07
58093;Hagen;Max-Planck-Straße;56;32396714,27;5690215,774;1074;07
58093;Hagen;Max-Planck-Straße;56a;32396719,815;5690207,986;1074;07
58093;Hagen;Max-Planck-Straße;57;32396588,212;5690268,843;1074;07
58093;Hagen;Max-Planck-Straße;58;32396717,557;5690275,318;1074;07
58093;Hagen;Max-Planck-Straße;59;32396583,818;5690273,769;1074;07
58093;Hagen;Max-Planck-Straße;60;32396721,968;5690270,396;1074;07
58093;Hagen;Max-Planck-Straße;61;32396579,584;5690278,517;1074;07
58093;Hagen;Max-Planck-Straße;62;32396726,661;5690265,157;1074;07
58093;Hagen;Max-Planck-Straße;63;32396575,318;5690283,3;1074;07
58093;Hagen;Max-Planck-Straße;64;32396733,637;5690252,004;1074;07
58093;Hagen;Max-Planck-Straße;65;32396568,84;5690286,028;1074;07
58093;Hagen;Max-Planck-Straße;66;32396738,276;5690246,821;1074;07
58093;Hagen;Max-Planck-Straße;67;32396564,618;5690290,697;1074;07
58093;Hagen;Max-Planck-Straße;68;32396742,775;5690241,8;1074;07
58093;Hagen;Max-Planck-Straße;69;32396560,195;5690295,587;1074;07
58093;Hagen;Max-Planck-Straße;70;32396747,188;5690236,878;1074;07
58093;Hagen;Max-Planck-Straße;71;32396623,784;5690285,43;1074;07
58093;Hagen;Max-Planck-Straße;72;32396751,437;5690232,135;1074;07
58093;Hagen;Max-Planck-Straße;73;32396619,33;5690290,426;1074;07
58093;Hagen;Max-Planck-Straße;74;32396755,774;5690227,29;1074;07
58093;Hagen;Max-Planck-Straße;75;32396615,226;5690295,032;1074;07
58093;Hagen;Max-Planck-Straße;76;32396760,587;5690221,926;1074;07
58093;Hagen;Max-Planck-Straße;77;32396613,065;5690301,961;1074;07
58093;Hagen;Max-Planck-Straße;78;32396751,922;5690286,822;1074;07
58093;Hagen;Max-Planck-Straße;79;32396608,905;5690306,609;1074;07
58093;Hagen;Max-Planck-Straße;80;32396756,444;5690281,748;1074;07
58093;Hagen;Max-Planck-Straße;81;32396604,715;5690311,302;1074;07
58093;Hagen;Max-Planck-Straße;82;32396761,227;5690276,394;1074;07
58093;Hagen;Max-Planck-Straße;83;32396597,875;5690314,448;1074;07
58093;Hagen;Max-Planck-Straße;84;32396768,188;5690263,193;1074;07
58093;Hagen;Max-Planck-Straße;85;32396593,792;5690318,985;1074;07
58093;Hagen;Max-Planck-Straße;86;32396772,739;5690258,105;1074;07
58093;Hagen;Max-Planck-Straße;87;32396589,423;5690323,845;1074;07
58093;Hagen;Max-Planck-Straße;88;32396777,095;5690253,225;1074;07
58093;Hagen;Max-Planck-Straße;89;32396649,63;5690300,897;1074;07
58093;Hagen;Max-Planck-Straße;90;32396781,357;5690248,455;1074;07
58093;Hagen;Max-Planck-Straße;91;32396645,153;5690305,9;1074;07
58093;Hagen;Max-Planck-Straße;92;32396785,81;5690243,478;1074;07
58093;Hagen;Max-Planck-Straße;93;32396641,065;5690310,472;1074;07
58093;Hagen;Max-Planck-Straße;94;32396790,185;5690238,577;1074;07
58093;Hagen;Max-Planck-Straße;95;32396639,079;5690317,917;1074;07
58093;Hagen;Max-Planck-Straße;96;32396794,635;5690233,596;1074;07
58093;Hagen;Max-Planck-Straße;96a;32396800,479;5690230,352;1074;07
58093;Hagen;Max-Planck-Straße;97;32396637,55;5690324,899;1074;07
58093;Hagen;Max-Planck-Straße;98;32396786,165;5690298,428;1074;07
58093;Hagen;Max-Planck-Straße;99;32396635,856;5690332,108;1074;07
58093;Hagen;Max-Planck-Straße;100;32396790,791;5690293,248;1074;07
58093;Hagen;Max-Planck-Straße;101;32396634,09;5690339,368;1074;07
58093;Hagen;Max-Planck-Straße;102;32396795,349;5690288,15;1074;07
58093;Hagen;Max-Planck-Straße;103;32396632,613;5690346,34;1074;07
58093;Hagen;Max-Planck-Straße;104;32396802,695;5690274,541;1074;07
58093;Hagen;Max-Planck-Straße;105;32396625,51;5690349,023;1074;07
58093;Hagen;Max-Planck-Straße;106;32396807,141;5690269,574;1074;07
58093;Hagen;Max-Planck-Straße;107;32396681,612;5690320,08;1074;07
58093;Hagen;Max-Planck-Straße;108;32396811,442;5690264,761;1074;07
58093;Hagen;Max-Planck-Straße;109;32396676,781;5690325,479;1074;07
58093;Hagen;Max-Planck-Straße;110;32396816,031;5690259,638;1074;07
58093;Hagen;Max-Planck-Straße;111;32396674,256;5690332,798;1074;07
58093;Hagen;Max-Planck-Straße;112;32396820,33;5690254,838;1074;07
58093;Hagen;Max-Planck-Straße;113;32396672,133;5690339,672;1074;07
58093;Hagen;Max-Planck-Straße;114;32396824,561;5690250,103;1074;07
58093;Hagen;Max-Planck-Straße;115;32396669,911;5690346,66;1074;07
58093;Hagen;Max-Planck-Straße;116;32396829,177;5690244,94;1074;07
58093;Hagen;Max-Planck-Straße;117;32396667,727;5690353,667;1074;07
58093;Hagen;Max-Planck-Straße;118;32396816,696;5690317,799;1074;07
58093;Hagen;Max-Planck-Straße;119;32396665,159;5690361,06;1074;07
58093;Hagen;Max-Planck-Straße;120;32396829,821;5690303,082;1074;07
58093;Hagen;Max-Planck-Straße;121;32396716,069;5690327,806;1074;07
58093;Hagen;Max-Planck-Straße;122;32396845,79;5690285,101;1074;07
58093;Hagen;Max-Planck-Straße;123;32396711,174;5690333,225;1074;07
